timestamp,machine_erp_ref,production_order_id,cycle_counter,cycle_time_s,dosing_time_s,injection_time_s,cooling_time_s,cushion_mm,switchover_position_mm,switchover_pressure_bar,peak_pressure_bar,clamp_force_kn,mold_temperature_c,barrel_temp_zone1_c,barrel_temp_zone2_c,barrel_temp_zone3_c,oil_temperature_c,energy_kwh,good_part,scrap_flag,quality_flag
2025-02-11 01:54:59.304988,1003,OF-2025-0006,426,27.3,7.4,2.4,18.3,4.4,19.8,197.0,804.0,1400.0,59.9,202.7,224.3,221.3,50.1,1.017,True,0,good
2025-02-11 01:55:26.199226,1003,OF-2025-0006,427,28.3,7.1,2.3,13.2,5.7,18.3,185.0,876.0,1325.0,58.4,196.2,225.5,211.5,50.7,1.17,True,0,good
2025-02-11 01:55:54.191120,1003,OF-2025-0006,428,27.2,7.4,2.9,17.2,4.6,19.0,196.0,858.0,1260.0,54.5,207.2,225.0,211.5,54.2,1.046,True,0,good
2025-02-11 01:56:21.693445,1003,OF-2025-0006,429,28.0,5.7,4.0,16.6,5.1,18.1,184.0,878.0,1333.0,64.6,197.2,233.0,224.1,49.6,0.968,True,0,good
2025-02-11 01:56:50.347423,1003,OF-2025-0006,430,28.1,6.8,3.4,12.5,6.0,15.3,189.0,885.0,1205.0,60.3,196.6,225.3,217.5,53.5,0.852,True,0,good
2025-02-11 01:57:18.981631,1003,OF-2025-0006,431,28.5,7.4,2.6,13.4,4.4,19.2,154.0,874.0,1361.0,61.5,203.9,230.5,217.9,54.2,1.135,True,0,good
2025-02-11 01:57:47.560800,1003,OF-2025-0006,432,27.9,6.3,3.2,18.5,4.2,16.5,196.0,827.0,1193.0,52.4,205.4,226.1,221.8,50.5,1.108,True,0,good
2025-02-11 01:58:15.827550,1003,OF-2025-0006,433,27.4,6.2,2.5,12.9,5.6,17.6,197.0,869.0,1358.0,51.8,197.0,234.8,217.6,53.4,1.152,True,0,good
2025-02-11 01:58:43.614143,1003,OF-2025-0006,434,28.2,6.2,3.1,15.6,4.2,17.5,162.0,861.0,1472.0,51.4,198.2,224.9,219.2,55.0,1.078,True,0,good
2025-02-11 01:59:12.153094,1003,OF-2025-0006,435,27.5,5.3,2.2,13.2,4.9,17.6,191.0,838.0,1319.0,55.4,196.0,222.0,214.8,49.6,0.94,True,0,good
2025-02-11 01:59:39.292256,1003,OF-2025-0006,436,27.8,7.5,2.8,16.3,5.0,19.6,200.0,878.0,1303.0,61.5,195.5,225.3,219.1,52.8,0.805,True,0,good
2025-02-11 02:00:06.976042,1003,OF-2025-0006,437,27.6,6.9,3.1,17.6,5.3,17.8,174.0,865.0,1293.0,53.2,196.4,226.2,223.0,54.4,0.822,True,0,good
2025-02-11 02:00:34.749810,1003,OF-2025-0006,438,28.3,6.2,3.6,17.3,5.2,17.8,162.0,857.0,1444.0,55.9,204.4,224.7,223.5,54.5,1.141,True,0,good
2025-02-11 02:01:03.681006,1003,OF-2025-0006,439,28.6,6.5,2.7,15.3,4.8,15.9,188.0,892.0,1487.0,62.7,196.2,231.7,211.9,50.5,1.105,True,0,good
2025-02-11 02:01:32.836985,1003,OF-2025-0006,440,27.9,5.6,3.5,19.7,5.3,15.3,151.0,809.0,1378.0,52.8,204.6,221.9,220.2,49.7,0.956,True,0,good
2025-02-11 02:02:01.508009,1003,OF-2025-0006,441,28.4,5.0,3.8,18.0,4.5,16.9,152.0,848.0,1429.0,60.9,200.4,223.5,213.9,49.0,0.946,True,0,good
2025-02-11 02:02:29.914174,1003,OF-2025-0006,442,27.6,6.3,3.2,13.1,4.2,16.2,182.0,836.0,1374.0,61.3,204.6,229.1,211.0,48.4,1.206,True,0,good
2025-02-11 02:02:57.494547,1003,OF-2025-0006,443,27.9,6.2,3.6,19.3,4.5,15.4,182.0,907.0,1296.0,50.9,201.4,228.2,221.1,49.2,1.179,True,0,good
2025-02-11 02:03:25.496481,1003,OF-2025-0006,444,28.6,7.8,2.2,12.7,5.6,16.6,153.0,853.0,1326.0,60.0,204.8,234.5,221.9,54.8,1.107,True,0,good
2025-02-11 02:03:53.631047,1003,OF-2025-0006,445,28.0,5.6,2.2,13.9,4.3,19.7,162.0,876.0,1453.0,61.9,203.1,225.5,212.5,51.3,1.012,True,0,good
2025-02-11 02:04:21.302692,1003,OF-2025-0006,446,27.9,5.4,2.9,17.0,5.3,17.9,198.0,883.0,1467.0,51.8,195.3,231.1,211.8,49.5,0.905,True,0,good
2025-02-11 02:04:49.443683,1003,OF-2025-0006,447,27.6,7.1,3.5,19.0,4.5,19.6,180.0,812.0,1281.0,57.2,195.1,234.3,217.7,48.1,1.097,True,0,good
2025-02-11 02:05:17.681122,1003,OF-2025-0006,448,27.8,5.5,2.3,16.1,5.3,19.4,164.0,843.0,1341.0,60.1,204.2,232.5,214.1,52.4,0.791,True,0,good
2025-02-11 02:05:45.174719,1003,OF-2025-0006,449,27.8,7.4,2.9,18.2,3.9,15.8,193.0,897.0,1473.0,50.9,197.7,231.2,214.2,51.4,1.102,True,0,good
2025-02-11 02:06:13.216317,1003,OF-2025-0006,450,27.9,5.8,3.0,18.2,5.7,19.3,166.0,863.0,1394.0,61.2,197.1,224.8,215.4,48.7,0.964,True,0,good
2025-02-11 02:06:41.335006,1003,OF-2025-0006,451,28.3,8.1,2.6,18.8,5.5,19.5,164.0,803.0,1285.0,57.6,205.1,223.9,219.8,51.3,1.117,True,0,good
2025-02-11 02:07:10.116461,1003,OF-2025-0006,452,28.1,5.6,3.5,18.8,4.9,18.0,190.0,836.0,1467.0,52.4,197.2,232.3,223.4,51.0,0.996,True,0,good
2025-02-11 02:07:38.615097,1003,OF-2025-0006,453,28.3,5.6,3.3,17.3,5.9,17.1,174.0,880.0,1265.0,50.0,204.4,224.1,216.8,50.6,1.022,True,0,good
2025-02-11 02:08:07.339606,1003,OF-2025-0006,454,28.0,6.5,3.4,12.9,4.4,15.3,152.0,831.0,1486.0,52.3,204.7,232.0,218.7,54.1,1.132,True,0,good
2025-02-11 02:08:35.215141,1003,OF-2025-0006,455,27.6,6.2,2.7,12.2,4.1,16.2,193.0,897.0,1262.0,64.7,196.8,234.6,212.0,54.5,1.087,True,0,good
2025-02-11 02:09:03.193473,1003,OF-2025-0006,456,28.3,7.8,2.6,13.4,5.7,18.7,172.0,843.0,1365.0,61.8,200.7,224.5,222.4,51.3,0.932,False,1,bubbles
2025-02-11 02:09:32.141266,1003,OF-2025-0006,457,28.3,5.9,3.5,17.8,6.0,19.2,164.0,825.0,1297.0,54.9,199.5,223.9,219.6,49.4,1.138,True,0,good
2025-02-11 02:10:00.214150,1003,OF-2025-0006,458,27.4,6.8,2.2,16.4,5.8,18.4,182.0,843.0,1365.0,50.9,206.3,230.5,215.7,48.8,1.098,True,0,good
2025-02-11 02:10:28.301129,1003,OF-2025-0006,459,27.2,6.0,2.7,16.4,5.4,18.7,164.0,825.0,1470.0,53.3,199.5,220.5,218.3,51.6,1.181,True,0,good
2025-02-11 02:10:55.752854,1003,OF-2025-0006,460,27.3,6.4,2.7,19.4,4.6,18.9,167.0,790.0,1438.0,57.5,197.8,233.2,219.7,51.8,1.158,True,0,good
2025-02-11 02:11:23.535803,1003,OF-2025-0006,461,28.5,7.9,3.6,13.3,4.1,17.2,193.0,901.0,1263.0,59.6,201.9,233.7,219.2,53.9,1.06,True,0,good
2025-02-11 02:11:52.853560,1003,OF-2025-0006,462,28.2,6.6,2.0,16.2,4.6,16.5,195.0,808.0,1389.0,51.9,204.3,234.6,211.1,52.7,1.094,True,0,good
2025-02-11 02:12:20.968286,1003,OF-2025-0006,463,28.2,6.2,3.8,13.9,5.6,17.8,157.0,844.0,1327.0,56.8,196.8,226.2,217.4,49.3,1.122,True,0,good
2025-02-11 02:12:49.653021,1003,OF-2025-0006,464,27.4,7.3,3.4,16.5,4.0,18.7,164.0,875.0,1291.0,62.6,204.7,221.6,215.3,50.1,0.913,True,0,good
2025-02-11 02:13:17.954032,1003,OF-2025-0006,465,27.8,7.7,3.8,17.8,4.6,15.7,160.0,834.0,1243.0,56.7,200.1,228.8,215.9,49.3,1.005,True,0,good
2025-02-11 02:13:46.342131,1003,OF-2025-0006,466,28.7,5.8,2.9,13.5,4.9,17.0,154.0,877.0,1252.0,63.1,199.0,222.3,217.7,54.6,1.088,True,0,good
2025-02-11 02:14:14.876800,1003,OF-2025-0006,467,28.9,6.8,2.2,12.7,5.4,16.5,178.0,841.0,1387.0,61.3,207.1,229.0,211.3,48.4,0.907,True,0,good
2025-02-11 02:14:43.527006,1003,OF-2025-0006,468,28.1,6.3,2.6,19.4,5.8,19.0,179.0,850.0,1310.0,52.0,199.1,231.9,217.4,54.0,1.187,True,0,good
2025-02-11 02:15:11.648639,1003,OF-2025-0006,469,28.0,5.3,3.7,18.1,4.3,15.8,159.0,805.0,1442.0,54.3,207.5,232.7,212.2,50.2,1.157,True,0,good
2025-02-11 02:15:39.787581,1003,OF-2025-0006,470,28.1,7.7,3.3,15.1,4.1,18.3,169.0,862.0,1311.0,56.3,204.4,233.4,217.5,53.4,0.96,True,0,good
2025-02-11 02:16:07.568979,1003,OF-2025-0006,471,27.7,5.5,3.1,14.8,5.2,15.4,171.0,860.0,1326.0,59.4,203.5,231.6,219.7,53.3,1.072,True,0,good
2025-02-11 02:16:35.938984,1003,OF-2025-0006,472,28.5,7.4,3.8,17.8,5.4,15.2,180.0,853.0,1397.0,53.8,199.0,232.0,216.7,50.4,1.096,True,0,good
2025-02-11 02:17:04.743072,1003,OF-2025-0006,473,28.0,6.6,3.4,14.8,5.2,17.5,194.0,823.0,1259.0,53.2,197.4,231.8,222.3,49.9,0.84,True,0,good
2025-02-11 02:17:32.806450,1003,OF-2025-0006,474,27.7,6.5,2.4,17.9,6.1,18.3,174.0,845.0,1466.0,51.2,200.5,221.5,210.6,49.8,0.856,True,0,good
2025-02-11 02:18:00.022548,1003,OF-2025-0006,475,26.7,5.8,2.4,18.9,5.0,15.6,173.0,833.0,1235.0,57.9,207.6,231.2,209.4,54.6,0.944,True,0,good
2025-02-11 02:18:27.372442,1003,OF-2025-0006,476,28.3,6.9,2.6,17.6,5.8,18.1,159.0,900.0,1424.0,63.6,196.0,223.8,225.0,53.6,1.08,True,0,good
2025-02-11 02:18:56.630154,1003,OF-2025-0006,477,27.4,7.7,2.1,13.6,4.1,15.6,154.0,837.0,1229.0,50.1,198.4,221.6,216.9,50.6,0.959,True,0,good
2025-02-11 02:19:25.002543,1003,OF-2025-0006,478,28.6,6.8,3.1,14.0,5.5,19.6,195.0,842.0,1306.0,60.1,200.5,229.8,216.9,49.1,1.003,True,0,good
2025-02-11 02:19:54.497913,1003,OF-2025-0006,479,27.3,6.0,2.8,16.7,,17.0,155.0,864.0,1391.0,59.9,205.5,227.5,214.7,53.0,0.794,True,0,good
2025-02-11 02:20:21.399152,1003,OF-2025-0006,480,28.8,7.0,3.3,16.9,4.5,19.3,152.0,822.0,1412.0,64.7,210.8,230.5,220.1,54.0,1.018,True,0,good
2025-02-11 02:20:49.918253,1003,OF-2025-0006,481,27.9,5.0,3.6,19.9,5.3,15.4,191.0,855.0,1296.0,63.8,199.3,226.7,219.0,51.4,0.911,True,0,good
2025-02-11 02:21:17.481437,1003,OF-2025-0006,482,27.8,6.6,3.5,13.4,5.5,15.8,163.0,832.0,1211.0,51.4,206.7,219.9,224.2,54.7,1.033,True,0,good
2025-02-11 02:21:44.969114,1003,OF-2025-0006,483,27.1,7.3,3.9,19.6,5.7,16.7,173.0,835.0,1401.0,50.8,197.2,225.6,213.1,48.8,1.094,True,0,good
2025-02-11 02:22:11.929197,1003,OF-2025-0006,484,27.7,7.2,3.5,14.5,5.1,16.6,193.0,857.0,1450.0,52.0,208.5,231.0,220.7,54.3,0.991,True,0,good
2025-02-11 02:22:39.452841,1003,OF-2025-0006,485,27.7,8.2,2.8,15.6,5.7,16.9,165.0,861.0,1439.0,61.4,202.3,226.3,224.2,50.2,1.213,True,0,good
2025-02-11 02:23:08.107969,1003,OF-2025-0006,486,27.9,5.9,1.9,14.1,5.5,17.6,183.0,883.0,1256.0,55.0,205.0,221.8,211.2,51.9,1.007,True,0,good
2025-02-11 02:23:36.023895,1003,OF-2025-0006,487,26.9,5.2,2.2,19.7,6.0,15.8,153.0,885.0,1281.0,59.4,196.8,232.7,215.2,48.1,0.991,True,0,good
2025-02-11 02:24:02.779540,1003,OF-2025-0006,488,28.9,8.0,3.0,13.5,5.3,18.1,192.0,861.0,1434.0,60.2,205.7,227.4,224.4,49.2,0.806,True,0,good
2025-02-11 02:24:31.478154,1003,OF-2025-0006,489,27.9,7.5,2.2,14.4,4.3,16.5,182.0,844.0,1282.0,60.6,200.5,232.8,212.7,50.3,0.981,True,0,good
2025-02-11 02:24:58.954289,1003,OF-2025-0006,490,28.2,7.8,3.7,18.7,3.9,14.7,154.0,878.0,1369.0,60.0,198.0,224.8,221.2,50.6,1.056,True,0,good
2025-02-11 02:25:27.807129,1003,OF-2025-0006,491,27.6,8.4,2.6,12.2,5.8,17.1,154.0,862.0,1285.0,60.6,204.8,220.4,222.1,50.0,0.951,True,0,good
2025-02-11 02:25:54.984003,1003,OF-2025-0006,492,27.7,6.9,3.5,18.4,4.2,18.7,176.0,829.0,1401.0,58.5,200.1,230.0,220.0,48.2,0.922,True,0,good
2025-02-11 02:26:22.680453,1003,OF-2025-0006,493,28.6,7.1,3.0,13.6,6.0,19.8,161.0,794.0,1343.0,61.9,204.5,225.2,216.9,51.0,0.882,True,0,good
2025-02-11 02:26:50.984541,1003,OF-2025-0006,494,28.9,5.0,4.0,15.1,4.4,16.2,194.0,855.0,1241.0,52.7,202.0,230.9,216.2,50.8,1.016,True,0,good
2025-02-11 02:27:20.136509,1003,OF-2025-0006,495,28.3,5.0,3.1,15.4,5.9,19.1,182.0,847.0,1494.0,61.4,200.4,226.3,220.5,52.9,1.128,True,0,good
2025-02-11 02:27:48.344828,1003,OF-2025-0006,496,27.5,6.2,3.0,16.8,4.1,16.7,188.0,862.0,1480.0,59.6,203.4,224.9,220.5,48.8,1.125,True,0,good
2025-02-11 02:28:16.714880,1003,OF-2025-0006,497,27.4,7.5,3.1,14.4,5.3,15.4,177.0,818.0,1207.0,63.6,200.0,233.8,213.4,52.2,0.996,True,0,good
2025-02-11 02:28:43.876943,1003,OF-2025-0006,498,29.3,5.1,2.3,18.6,5.4,16.0,156.0,860.0,1495.0,61.5,198.9,226.4,221.4,52.2,0.883,True,0,good
2025-02-11 02:29:14.094206,1003,OF-2025-0006,499,27.9,7.1,2.1,20.1,5.3,18.5,201.0,860.0,1412.0,53.5,205.7,229.0,217.8,54.1,1.145,True,0,good
2025-02-11 02:29:42.059597,1003,OF-2025-0006,500,28.4,7.3,2.3,13.5,4.3,19.4,169.0,818.0,1433.0,58.9,201.5,222.3,224.3,54.7,0.909,True,0,good
2025-02-11 02:30:10.921973,1003,OF-2025-0006,501,27.8,5.3,2.9,20.2,4.6,17.9,177.0,800.0,1461.0,50.2,209.4,232.2,211.5,54.3,1.145,True,0,good
2025-02-11 02:30:39.024678,1003,OF-2025-0006,502,27.9,5.3,3.9,18.7,4.8,18.0,191.0,824.0,1339.0,51.3,209.9,227.9,222.6,49.4,1.039,True,0,good
2025-02-11 02:31:07.361834,1003,OF-2025-0006,503,28.5,7.0,2.0,19.0,4.9,17.2,164.0,809.0,1233.0,60.6,202.5,232.2,212.8,48.5,1.029,True,0,good
2025-02-11 02:31:36.037634,1003,OF-2025-0006,504,28.0,7.8,2.9,14.3,5.6,17.5,185.0,798.0,1265.0,61.9,204.4,233.6,216.3,49.8,0.831,True,0,good
2025-02-11 02:32:04.454922,1003,OF-2025-0006,505,27.2,6.5,3.9,16.9,5.8,15.9,185.0,857.0,1444.0,62.8,202.3,221.7,217.4,48.3,1.1,True,0,good
2025-02-11 02:32:32.479748,1003,OF-2025-0006,506,28.0,6.3,3.5,13.7,5.7,17.5,183.0,841.0,1430.0,56.9,204.7,224.8,220.4,50.2,1.04,True,0,good
2025-02-11 02:33:01.387155,1003,OF-2025-0006,507,27.9,5.8,2.1,12.3,5.3,16.5,197.0,825.0,1273.0,61.0,197.9,227.4,224.8,52.9,0.912,True,0,good
2025-02-11 02:33:30.241528,1003,OF-2025-0006,508,27.3,5.9,3.3,12.8,4.5,16.6,163.0,862.0,1300.0,53.5,204.8,226.4,224.4,52.1,0.816,True,0,good
2025-02-11 02:33:58.134024,1003,OF-2025-0006,509,28.5,5.0,2.4,12.3,5.0,19.5,177.0,838.0,1331.0,60.8,199.1,234.6,210.0,47.9,1.156,True,0,good
2025-02-11 02:34:27.003474,1003,OF-2025-0006,510,27.7,6.5,2.2,16.6,4.3,18.4,187.0,844.0,1490.0,62.0,206.9,232.6,223.5,53.1,1.013,True,0,good
2025-02-11 02:34:54.668302,1003,OF-2025-0006,511,28.2,5.7,2.8,15.1,4.9,17.9,177.0,852.0,1263.0,55.4,196.5,226.1,223.3,53.2,0.937,True,0,good
2025-02-11 06:51:00.000000,1003,OF-2025-0013,1,32.1,7.6,2.0,16.8,4.2,16.4,195.0,819.0,1340.0,63.8,205.0,221.5,212.7,48.3,1.138,True,0,good
2025-02-11 06:51:32.811927,1003,OF-2025-0013,2,31.5,6.5,2.3,14.8,5.5,19.2,199.0,846.0,1279.0,58.2,204.6,224.1,216.8,52.8,1.114,True,0,good
2025-02-11 06:52:03.924991,1003,OF-2025-0013,3,32.1,7.2,3.5,16.1,5.6,16.5,182.0,843.0,1213.0,63.7,201.9,222.2,215.9,49.7,0.921,True,0,good
2025-02-11 06:52:35.719813,1003,OF-2025-0013,4,31.7,7.3,2.6,16.3,4.8,17.4,196.0,836.0,1299.0,58.5,205.2,232.9,220.6,53.1,1.133,True,0,good
2025-02-11 06:53:08.260088,1003,OF-2025-0013,5,31.3,7.7,3.9,12.8,5.3,18.0,176.0,812.0,1255.0,52.7,200.0,223.7,211.1,52.0,1.05,True,0,good
2025-02-11 06:53:39.546500,1003,OF-2025-0013,6,32.2,5.5,2.1,14.5,4.4,18.2,185.0,831.0,1264.0,56.7,209.4,229.2,212.8,51.9,0.947,True,0,good
2025-02-11 06:54:12.504021,1003,OF-2025-0013,7,32.8,6.5,2.2,15.4,4.9,17.5,193.0,839.0,1188.0,56.4,209.1,230.4,216.0,53.5,0.989,True,0,good
2025-02-11 06:54:44.919304,1003,OF-2025-0013,8,31.7,7.1,2.6,16.2,4.5,17.3,165.0,794.0,1223.0,60.2,200.5,231.5,221.8,51.9,0.845,True,0,good
2025-02-11 06:55:16.139093,1003,OF-2025-0013,9,31.1,8.2,2.0,16.2,4.3,17.9,190.0,827.0,1487.0,63.1,209.8,230.7,217.5,51.8,0.962,True,0,good
2025-02-11 06:55:48.049245,1003,OF-2025-0013,10,32.0,7.0,2.2,15.6,4.0,16.4,195.0,852.0,1461.0,58.1,206.1,228.3,224.1,48.5,0.817,True,0,good
2025-02-11 06:56:20.514464,1003,OF-2025-0013,11,33.1,6.3,3.7,19.0,6.1,17.3,187.0,805.0,1419.0,58.0,197.3,224.4,212.3,49.7,0.825,True,0,good
2025-02-11 06:56:53.558066,1003,OF-2025-0013,12,31.6,8.2,3.0,14.1,4.1,18.2,151.0,884.0,1330.0,63.5,209.8,226.6,224.2,48.7,1.042,False,1,bubbles
2025-02-11 06:57:25.131917,1003,OF-2025-0013,13,31.9,6.7,3.9,17.0,5.0,19.8,198.0,813.0,1480.0,52.6,209.3,233.3,222.1,54.7,0.822,True,0,good
2025-02-11 06:57:57.251895,1003,OF-2025-0013,14,32.1,6.0,3.8,12.9,4.5,15.3,153.0,841.0,1261.0,64.1,196.8,227.7,211.4,48.9,0.758,True,0,good
2025-02-11 06:58:29.396139,1003,OF-2025-0013,15,31.6,7.6,3.7,13.8,5.2,17.9,175.0,856.0,1310.0,51.6,204.7,232.0,215.8,54.2,1.14,True,0,good
2025-02-11 06:59:00.969106,1003,OF-2025-0013,16,32.0,5.4,3.3,17.7,4.8,17.9,157.0,820.0,1376.0,51.4,202.3,231.1,217.6,52.6,1.197,True,0,good
2025-02-11 06:59:33.613506,1003,OF-2025-0013,17,32.5,6.5,2.9,16.8,5.6,16.0,189.0,814.0,1207.0,56.7,197.5,224.5,212.4,55.0,0.932,True,0,good
2025-02-11 07:00:06.658974,1003,OF-2025-0013,18,31.3,7.0,3.1,18.4,4.8,18.2,188.0,821.0,1275.0,58.5,209.2,222.0,214.2,54.3,0.846,True,0,good
2025-02-11 07:00:38.321194,1003,OF-2025-0013,19,32.4,5.3,2.4,13.4,4.7,15.5,179.0,840.0,1352.0,61.5,209.2,219.4,222.7,54.3,1.05,True,0,good
2025-02-11 07:01:11.291128,1003,OF-2025-0013,20,31.9,6.5,3.4,12.4,4.4,19.8,197.0,914.0,1314.0,61.5,209.7,232.1,223.9,51.2,0.904,False,1,bubbles
2025-02-11 07:01:43.724278,1003,OF-2025-0013,21,32.3,5.8,3.3,16.4,6.0,20.2,162.0,904.0,1287.0,49.6,209.1,230.7,223.4,53.5,0.8,True,0,good
2025-02-11 07:02:16.780011,1003,OF-2025-0013,22,32.0,6.1,3.7,16.9,5.3,15.1,200.0,892.0,1402.0,52.9,195.2,224.1,224.8,48.5,1.032,True,0,good
2025-02-11 07:02:48.639866,1003,OF-2025-0013,23,32.6,7.9,2.0,15.4,5.4,17.8,158.0,861.0,1310.0,54.5,197.5,221.7,212.3,49.3,1.106,True,0,good
2025-02-11 07:03:21.085658,1003,OF-2025-0013,24,31.4,5.7,3.9,17.2,5.1,18.7,179.0,823.0,1244.0,55.3,196.3,234.1,216.0,51.5,1.083,True,0,good
2025-02-11 07:03:53.145224,1003,OF-2025-0013,25,32.0,6.8,2.6,18.0,5.7,15.9,177.0,859.0,1319.0,51.5,195.6,224.2,216.0,54.7,1.118,True,0,good
2025-02-11 07:04:25.871794,1003,OF-2025-0013,26,32.3,5.3,2.7,16.9,5.6,15.7,164.0,813.0,1221.0,53.9,200.0,227.6,224.8,53.4,0.935,False,1,bubbles
2025-02-11 07:04:58.981129,1003,OF-2025-0013,27,31.4,5.7,2.1,16.1,5.3,18.0,169.0,821.0,1314.0,65.4,204.8,224.8,213.3,52.4,1.062,True,0,good
2025-02-11 07:05:30.999032,1003,OF-2025-0013,28,31.8,6.8,3.1,12.8,4.2,17.2,163.0,817.0,1216.0,58.6,203.8,228.7,216.9,54.7,1.023,True,0,good
2025-02-11 07:06:02.743188,1003,OF-2025-0013,29,32.3,4.9,2.4,15.2,5.2,17.4,160.0,863.0,1350.0,60.5,206.3,230.7,220.5,53.5,0.89,True,0,good
2025-02-11 07:06:35.878169,1003,OF-2025-0013,30,31.2,5.3,1.9,17.4,4.2,17.3,195.0,871.0,1266.0,53.1,201.5,234.0,210.3,49.7,1.117,True,0,good
2025-02-11 07:07:06.808532,1003,OF-2025-0013,31,32.1,5.1,2.3,18.5,4.5,15.3,180.0,792.0,1317.0,60.1,198.6,222.5,212.4,50.2,1.087,False,1,bubbles
2025-02-11 07:07:39.174397,1003,OF-2025-0013,32,31.8,4.7,3.5,15.3,5.8,17.8,180.0,905.0,1501.0,62.4,209.2,221.4,222.5,51.7,1.005,True,0,good
2025-02-11 07:08:10.935147,1003,OF-2025-0013,33,31.5,6.3,3.4,13.5,4.0,19.5,154.0,834.0,1247.0,52.1,196.2,234.7,219.7,50.1,0.876,False,1,bubbles
2025-02-11 07:08:42.136414,1003,OF-2025-0013,34,32.3,5.6,2.5,12.8,5.1,19.8,176.0,835.0,1335.0,51.9,200.5,230.2,221.0,48.3,0.959,False,1,bubbles
2025-02-11 07:09:14.010797,1003,OF-2025-0013,35,31.8,6.2,3.3,13.1,5.6,19.5,173.0,871.0,1425.0,57.8,196.2,226.9,225.5,51.8,1.14,False,1,bubbles
2025-02-11 07:09:46.129639,1003,OF-2025-0013,36,31.8,6.2,2.5,16.7,5.7,15.9,193.0,819.0,1223.0,60.8,208.5,221.4,222.6,52.4,1.029,True,0,good
2025-02-11 07:10:18.515599,1003,OF-2025-0013,37,31.8,6.8,4.1,20.5,4.8,18.3,175.0,903.0,1323.0,63.3,198.4,226.5,217.9,52.2,1.006,True,0,good
2025-02-11 07:10:50.326569,1003,OF-2025-0013,38,32.4,6.6,2.8,18.8,5.4,17.4,195.0,894.0,1331.0,54.3,205.0,221.4,220.7,50.9,0.952,True,0,good
2025-02-11 07:11:23.622088,1003,OF-2025-0013,39,33.2,5.6,2.2,12.6,5.3,19.9,185.0,894.0,1326.0,59.1,204.2,220.6,213.3,54.4,1.203,True,0,good
2025-02-11 07:11:57.756297,1003,OF-2025-0013,40,32.0,7.1,2.6,16.9,5.1,15.3,159.0,800.0,1487.0,52.3,209.8,223.2,215.3,53.2,1.018,False,1,bubbles
2025-02-11 07:12:30.282101,1003,OF-2025-0013,41,32.1,5.4,2.7,18.3,5.3,18.9,174.0,853.0,1287.0,51.6,199.5,222.7,210.6,49.9,1.0,True,0,good
2025-02-11 07:13:02.271708,1003,OF-2025-0013,42,32.0,5.4,2.8,17.8,4.7,18.1,183.0,871.0,1406.0,58.3,208.3,233.3,222.2,51.7,0.981,True,0,good
2025-02-11 07:13:34.925041,1003,OF-2025-0013,43,31.7,7.0,2.8,14.2,4.9,18.1,176.0,850.0,1375.0,52.7,202.3,221.7,217.8,53.6,1.048,False,1,bubbles
2025-02-11 07:14:07.259814,1003,OF-2025-0013,44,32.4,5.6,2.9,13.9,5.4,16.2,192.0,781.0,1472.0,54.4,201.0,223.4,215.4,49.0,1.168,True,0,good
2025-02-11 07:14:40.004997,1003,OF-2025-0013,45,31.9,7.3,3.7,16.6,5.3,19.0,201.0,828.0,1406.0,59.0,206.7,223.6,218.0,50.8,0.803,True,0,good
2025-02-11 07:15:12.003613,1003,OF-2025-0013,46,32.3,7.8,3.8,17.2,4.9,17.1,177.0,898.0,1200.0,58.4,204.5,228.7,220.6,53.3,0.915,True,0,good
2025-02-11 07:15:44.697418,1003,OF-2025-0013,47,32.2,6.8,1.9,14.8,4.4,18.9,173.0,836.0,1499.0,63.6,196.9,222.0,222.4,52.0,1.086,True,0,good
2025-02-11 07:16:16.494654,1003,OF-2025-0013,48,31.9,5.8,2.6,15.6,5.3,16.9,147.0,877.0,1268.0,59.4,199.6,232.5,216.5,49.0,0.888,True,0,good
2025-02-11 07:16:49.318928,1003,OF-2025-0013,49,32.1,6.2,3.7,15.0,4.4,16.3,162.0,814.0,1406.0,51.4,200.0,221.3,219.2,52.9,1.159,True,0,good
2025-02-11 07:17:21.121957,1003,OF-2025-0013,50,32.0,7.4,2.8,12.9,5.3,17.6,182.0,804.0,1473.0,60.8,209.2,225.4,211.8,51.7,0.886,True,0,good
2025-02-11 07:17:53.406135,1003,OF-2025-0013,51,31.6,5.4,2.7,14.8,4.8,18.7,174.0,882.0,1277.0,62.3,202.3,228.0,225.0,52.3,1.066,True,0,good
2025-02-11 07:18:24.678370,1003,OF-2025-0013,52,32.4,6.5,2.6,17.9,4.4,15.7,197.0,849.0,1256.0,57.9,205.4,227.0,220.7,53.0,1.118,False,1,bubbles
2025-02-11 07:18:56.979139,1003,OF-2025-0013,53,32.7,5.0,3.4,13.3,5.0,14.9,165.0,792.0,1385.0,56.2,196.8,227.6,224.3,52.6,0.863,True,0,good
2025-02-11 07:19:29.236453,1003,OF-2025-0013,54,32.1,6.4,3.4,19.5,4.3,16.3,175.0,823.0,1363.0,65.0,208.0,222.0,224.2,52.9,0.916,True,0,good
2025-02-11 07:20:02.162518,1003,OF-2025-0013,55,31.4,6.2,3.2,15.5,5.1,16.9,168.0,819.0,1474.0,52.7,194.7,231.1,218.7,54.4,1.109,True,0,good
2025-02-11 07:20:33.851119,1003,OF-2025-0013,56,32.0,7.9,2.5,15.8,5.6,15.8,153.0,871.0,1225.0,64.2,196.8,230.9,213.4,54.2,0.96,True,0,good
